artist_id,artist_name,role_type,target_type,target_id,area,tags,genres
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,d27e38b6-23ba-4f7e-a304-77c754ec36a0,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,fe1014e4-b618-4153-a658-69278c9627ea,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,24d3d688-8f09-4c0d-b814-259afcc3c1ff,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,ca631e49-102e-48e8-81dd-ed52bfc81c7c,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,68580187-a8ab-4958-a088-39e2e15d393b,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,6c6dcb55-12a5-40ce-8d20-1a94f639d0a1,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,2a52468c-a2c5-4d83-8da9-82ae16b49a30,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,8a0422ca-967a-413c-b49f-231d2f5e8e09,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,7b25a70e-ff35-4f59-bcfe-be33e816fe41,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,640a0992-dfec-45ac-bd1d-afded35d4525,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,05cae9dc-6f89-4d7a-b89c-31a7583d5bec,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,5ba63434-d3d0-4477-b392-6ddf2afe0366,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,80e72e12-1b0c-4a26-9045-8427b8867a67,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,bc2c5e65-4484-47d9-9298-38b1153807b5,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,76345021-71ee-4bec-8e66-5b80ea808c29,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,92690dbf-d3c6-4b6c-85fc-84425948b01c,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,2b0fb1e9-7c04-47b3-bb6b-b7457933e4a3,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,8dfd6d32-b8aa-4abe-80ee-27c358733e91,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,a3aef5e4-cf3d-49f0-b00a-103916788246,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,d359ca07-0efb-4d4c-a69a-6b73d8ee9441,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,256c10be-ccba-4cf2-9e8e-e199c5a6a6c9,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,4c984349-4f7e-4b3e-ba48-bc2510869872,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,20216344-eff1-4bc2-99a5-b18daa940d08,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,fa502033-1a08-4cf7-b0f5-7a352f47c25c,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,6a24a61b-60d9-4407-a320-7f921928a4e1,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,092e3837-95ba-4ae3-b936-b8c7e9c5262b,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,7a467870-9d0f-4331-8afe-d4589c3d6b06,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,3ad7cf3c-7977-41c3-83da-374f662e40c6,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,4204a611-cc54-498a-8ab9-f4754fe81d81,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,b655e196-b6c7-472b-ac83-768dadc74fe7,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,be1f6db3-75ab-427e-961f-5e067dcf8718,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,e35343cd-73b2-4619-b6b0-1644b923d6ab,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,e7563a8b-febf-470b-8a9d-29818765ecf0,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,e7b9c987-5e79-4ee5-bd19-d7f7429766fc,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,fb1656c1-9a31-4835-89bb-9d33e2e6b32f,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,af00349a-d550-43c8-9a1d-86290f573cbe,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,599d6905-ebc6-411d-8832-bf67d1a2b400,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,7c278a16-ae04-460c-88ea-39155cadcd09,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,6e12e8b7-428c-4c31-bd8b-f667df09f49c,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,a8e06c85-7187-48b1-8da1-e555e299d13d,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,5b811333-df84-4680-b4a3-6d01122ba9f7,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,2a4e6739-e6b1-40b4-8434-011e194a2f7b,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,66b1524b-1dc8-4171-838f-c7a61f5f63e8,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,e9c5b049-4bcd-4556-a86b-8759d1ac26fb,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,6435dac0-f373-4b40-bfdd-6dc719847be7,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,232038fb-2361-4b15-9f64-c22b422484c8,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,8d85d904-bbbb-475b-95a7-7c2809e50ed2,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,ca9e125c-5602-45dc-867f-3746e5ceef5f,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,f58bf14a-00da-4f50-afa8-c3532df498bf,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,11867670-8d35-486d-9b33-09d437684417,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,31c43443-9f6a-4b7c-a87f-fc534618c817,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,72ad86d4-1f1c-4ac3-b44a-6fcf9e8eba50,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,7a77bd72-8ba2-4e29-8928-398856db861d,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,d9078cb3-4457-481c-baf2-9617e68050ba,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,312113ed-fd47-439c-b30e-22a9749abc2e,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,6e8a23db-55a1-4b47-9be2-73edd3e39470,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,8274c355-449c-4b11-a2d0-3b39345c8bb5,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,7811ee61-b9e1-48ae-996d-f9b1320ad2b6,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,71c0e054-b700-4fd2-a35b-95c7afc566cb,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,621e2630-af4e-465c-90b8-f23b359fe311,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,63157cc2-e383-4e24-89a1-5d9a55791c61,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,4e40a417-a182-4e95-8bb5-68d85211d12e,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,cdef11f1-3097-427d-9d3f-6e35651dcf9d,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,2c890827-b176-4096-bc4b-c3c71a6675f4,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,5415663b-804a-45bb-855b-aa0c7143b4d2,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,producer,recording,ecbc7c9b-e79d-4ec8-ac77-44e4a7f7f1b8,England,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;proto-prog;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock,acid rock;art rock;blues rock;classic rock;experimental rock;progressive;progressive rock;psychedelic;psychedelic pop;psychedelic rock;rock;rock opera;space rock
